session_id,session_status,year,age,raceomb,sex,att,att_7,country,countrycit,countryres,edu,politicalid,STATE,sexnum,countrycitnum,politics,education,racenum,filter_$,implicit,explicit
6028454,C,2007,33,8,f,4,4,,US,US,7,4,OR,1,0,4,7,8,1,-0.146311903515853,4
6030523,C,2007,29,6,m,5,5,,US,US,7,4,GA,0,0,4,7,6,1,0.812062397297555,5
6032585,C,2007,40,6,f,4,4,,US,US,7,2,GA,1,0,2,7,6,1,0.19999419838617893,4
6034328,C,2007,38,6,m,5,5,,US,US,5,4,CA,0,0,4,5,6,1,1.0680856270782155,5
6034556,C,2007,57,6,f,4,4,,US,US,12,2,TX,1,0,2,10,6,1,-0.48234840018948744,4
6035352,C,2007,27,6,f,4,4,,US,US,8,5,NY,1,0,5,8,6,1,0.6934485120988584,4
6035710,C,2007,39,7,f,3,3,,US,US,7,4,,1,0,4,7,7,1,0.06494655972122797,3
6036206,C,2007,42,6,m,3,3,,US,US,NA,7,NY,0,0,7,NA,6,1,0.46149975746173916,3
6038987,C,2007,25,6,m,4,4,,US,US,5,4,NY,0,0,4,5,6,1,0.2867475153631545,4
6039988,C,2007,25,9,f,4,4,,US,US,7,7,WI,1,0,7,7,9,1,0.35617031816640765,4
6042738,C,2007,NA,1,m,5,5,,US,US,8,3,AL,0,0,3,8,1,1,0.5441516369541616,5
6043348,C,2007,23,6,m,4,4,,US,US,10,2,TX,0,0,2,10,6,1,0.7807213576199428,4
6044029,C,2007,62,NA,f,4,4,,US,US,5,4,MO,1,0,4,5,NA,1,0.7010426313396518,4
6044364,C,2007,32,6,f,4,4,,US,US,8,7,CA,1,0,7,8,6,1,0.16807012428807794,4
6044403,C,2007,22,9,f,1,1,,US,US,5,5,KS,1,0,5,5,9,1,-0.6639052829762297,1
6045114,C,2007,35,5,m,4,4,,US,US,9,5,PA,0,0,5,9,5,1,0.6236467646915864,4
6047967,C,2007,38,6,f,4,4,,US,US,5,7,KY,1,0,7,5,6,1,0.6379340941360324,4
6048431,C,2007,42,5,f,3,3,,US,US,7,4,GA,1,0,4,7,5,1,-0.23595599120714927,3
6049290,C,2007,33,3,f,4,4,,US,US,5,5,OH,1,0,5,5,3,1,0.20618547162432374,4
6051323,C,2007,33,6,m,4,4,,CA,CA,5,3,,0,1,3,5,6,1,0.6697058339236146,4
6051758,C,2007,30,7,f,1,1,,US,US,7,6,MD,1,0,6,7,7,1,0.23313176439246142,1
6052260,C,2007,38,6,f,5,5,,US,US,5,2,MI,1,0,2,5,6,1,0.5648419825381162,5
6052324,C,2007,20,6,m,5,5,,US,US,5,2,TX,0,0,2,5,6,1,0.7079328795239068,5
6056337,C,2007,30,6,m,4,4,,US,US,6,6,NY,0,0,6,6,6,1,0.03570038242736576,4
6058126,C,2007,56,6,m,5,5,,US,US,9,6,IL,0,0,6,9,6,1,0.1834534501369574,5
6059149,C,2007,25,6,f,2,2,,US,US,9,5,FL,1,0,5,9,6,1,-0.04312839175648944,2
6059634,C,2007,NA,NA,.,4,4,,.,.,NA,NA,,NA,NA,NA,NA,NA,1,0.6851251352374829,4
6059891,C,2007,47,8,m,4,4,,US,US,9,7,NY,0,0,7,9,8,1,0.8437556520014652,4
6060502,C,2007,28,6,f,5,5,,US,US,7,7,PA,1,0,7,7,6,1,-0.008191128356208499,5
6062877,C,2007,41,6,f,4,4,,US,US,6,2,NY,1,0,2,6,6,1,-0.09757743633950502,4
6064104,C,2007,53,6,f,4,4,,US,US,7,5,IL,1,0,5,7,6,1,0.6186480286690341,4
6064105,C,2007,35,6,m,5,5,,US,US,9,6,IL,0,0,6,9,6,1,0.7090464381041892,5
6069759,C,2007,64,6,m,6,6,,US,US,8,4,FL,0,0,4,8,6,1,0.15949505508011957,6
6071118,C,2007,22,6,f,7,7,,US,US,4,4,IA,1,0,4,4,6,1,0.4683513976133526,7
6071771,C,2007,31,6,f,5,5,,US,US,7,5,OH,1,0,5,7,6,1,0.7961817171070733,5
6072065,C,2007,44,6,m,6,6,,US,US,7,2,MI,0,0,2,7,6,1,0.6700687610583593,6
6073509,C,2007,15,6,m,6,6,,US,US,3,5,MA,0,0,5,3,6,1,0.5245158374457948,6
6075557,C,2007,34,6,f,6,6,,US,US,4,4,CO,1,0,4,4,6,1,0.9422348090953362,6
6077184,C,2007,17,8,m,2,2,,US,US,3,4,CA,0,0,4,3,8,1,0.006230752144592122,2
6078298,C,2007,19,6,f,4,4,,US,US,5,NA,NJ,1,0,NA,5,6,1,0.7294990103322299,4
6080235,C,2007,21,6,f,4,4,,US,US,7,4,GA,1,0,4,7,6,1,-0.29884644717150627,4
6080260,C,2007,13,6,f,4,4,,US,US,2,6,OH,1,0,6,2,6,1,0.3836282966016588,4
6083685,C,2007,34,5,f,1,1,,US,US,5,7,TX,1,0,7,5,5,1,-0.7004367334436854,1
6084584,C,2007,58,6,m,5,5,,US,US,11,5,TX,0,0,5,10,6,1,0.4472037272715883,5
6085342,C,2007,20,8,m,4,4,,US,US,5,4,NM,0,0,4,5,8,1,-0.6505309468726287,4
6086330,C,2007,31,6,f,4,4,,US,US,5,4,WA,1,0,4,5,6,1,-0.5649261592976159,4
6086691,C,2007,56,5,f,1,1,,US,US,5,5,GA,1,0,5,5,5,1,-0.8585862369730193,1
6087565,C,2007,67,8,f,7,7,,US,US,5,7,MD,1,0,7,5,8,1,1.0818274557040204,7
6093480,C,2007,36,5,m,3,3,,US,US,7,6,NC,0,0,6,7,5,1,-0.9482400264100119,3
6094647,C,2007,16,5,f,3,3,,US,US,3,4,OH,1,0,4,3,5,1,0.510347570173591,3
6099562,C,2007,28,6,m,4,4,,CA,CA,5,4,,0,1,4,5,6,1,0.4380788352001277,4
6101180,C,2007,35,6,f,4,4,,US,US,5,6,ID,1,0,6,5,6,1,0.5198140357189188,4
6101966,C,2007,56,6,f,3,3,,US,US,6,4,RI,1,0,4,6,6,1,0.5008482614069352,3
6102e3,C,2007,49,6,f,1,1,,US,US,5,4,WA,1,0,4,5,6,1,0.4427366961621684,1
6102941,C,2007,27,5,f,2,2,,US,US,7,6,MD,1,0,6,7,5,1,0.225428144973479,2
6103159,C,2007,41,6,f,4,4,,US,US,6,3,GA,1,0,3,6,6,1,0.7313373729611743,4
6104553,C,2007,25,6,m,4,4,,US,US,8,4,WY,0,0,4,8,6,1,-0.09908448965794737,4
6105555,C,2007,24,5,f,2,2,,US,US,7,5,NJ,1,0,5,7,5,1,-0.4456366598888536,2
6106242,C,2007,34,6,m,4,4,,US,US,13,4,NY,0,0,4,10,6,1,0.8426803027534648,4
6107524,C,2007,35,6,f,1,1,,US,US,7,4,AR,1,0,4,7,6,1,0.9573717887982257,1
6108684,C,2007,55,6,f,4,4,,US,US,9,6,ME,1,0,6,9,6,1,-0.01804619898686123,4
6120378,C,2007,19,6,m,5,5,,US,US,5,2,IA,0,0,2,5,6,1,1.168810843659799,5
6121924,C,2007,27,7,m,6,6,,US,US,6,4,CA,0,0,4,6,7,1,0.9230826009960458,6
6122781,C,2007,24,6,m,4,4,,US,US,7,6,PA,0,0,6,7,6,1,0.8213202581027925,4
6123343,C,2007,30,5,f,2,2,,US,US,6,5,CA,1,0,5,6,5,1,-0.6266852787636101,2
6123698,C,2007,33,5,f,4,4,,IT,US,3,3,NY,1,1,3,3,5,1,-0.39014927605573124,4
6124906,C,2007,31,6,m,5,5,,US,US,NA,3,CO,0,0,3,NA,6,1,0.25444866968037294,5
6125522,C,2007,18,6,m,5,5,,US,US,5,2,WI,0,0,2,5,6,1,0.46387203308113684,5
6125539,C,2007,17,6,f,4,4,,US,US,3,3,WI,1,0,3,3,6,1,0.5146533777142324,4
6126020,C,2007,46,6,f,5,5,,US,US,4,4,PA,1,0,4,4,6,1,0.5327485944928085,5
6126029,C,2007,42,6,f,4,4,,US,US,7,6,GA,1,0,6,7,6,1,0.24285689665393595,4
6127476,C,2007,25,6,m,4,4,,US,US,7,5,KS,0,0,5,7,6,1,0.866877931034949,4
6128653,C,2007,16,6,f,5,5,,US,US,3,4,FL,1,0,4,3,6,1,0.4440436148859468,5
6129859,C,2007,14,6,m,4,4,,US,US,3,5,IL,0,0,5,3,6,1,0.04037724953887835,4
6133014,C,2007,33,6,f,4,4,,US,US,5,4,TX,1,0,4,5,6,1,0.3754907956606908,4
6133366,C,2007,24,6,m,4,4,,US,US,7,4,MD,0,0,4,7,6,1,0.1542031043246356,4
6139647,C,2007,41,6,m,5,5,,US,US,5,4,CA,0,0,4,5,6,1,-0.03715668715251001,5
6141380,C,2007,35,6,m,5,5,,US,US,7,5,GA,0,0,5,7,6,1,0.19831110735648888,5
6141929,C,2007,39,6,f,4,4,,BR,US,7,4,IL,1,1,4,7,6,1,0.8036069284292149,4
6143067,C,2007,48,6,f,4,4,,US,US,5,4,SC,1,0,4,5,6,1,-0.18217250908203164,4
6145796,C,2007,44,6,f,4,4,,US,US,4,2,OH,1,0,2,4,6,1,0.07367824633822079,4
6150551,C,2007,19,6,f,4,4,,US,US,5,2,,1,0,2,5,6,1,0.127866014239368,4
6151922,C,2007,39,6,f,5,5,,US,US,8,6,,1,0,6,8,6,1,-0.2311919736999805,5
6152352,C,2007,19,9,f,6,6,,US,US,5,4,PA,1,0,4,5,9,1,0.9036725834942632,6
6155327,C,2007,18,6,m,4,4,,US,US,4,2,TX,0,0,2,4,6,1,0.016805037536760513,4
6159631,C,2007,58,6,m,4,4,,nu,US,5,2,OH,0,1,2,5,6,1,0.38637783292098826,4
6159831,C,2007,38,6,m,4,4,,US,US,5,3,CA,0,0,3,5,6,1,0.8704123839259005,4
6160200,C,2007,20,1,m,6,6,,US,US,5,3,FL,0,0,3,5,1,1,0.9462104895143681,6
6166073,C,2007,24,2,m,4,4,,US,US,5,4,MN,0,0,4,5,2,1,0.5266744134890848,4
6167366,C,2007,21,6,f,4,4,,US,US,8,4,PA,1,0,4,8,6,1,0.4739406474568334,4
6167563,C,2007,25,2,m,4,4,,US,US,5,7,CA,0,0,7,5,2,1,-0.1381056236170361,4
6174136,C,2007,24,6,m,4,4,,FR,FR,13,7,TX,0,1,7,10,6,1,0.29978507297781953,4
6175118,C,2007,21,6,f,4,4,,US,US,5,6,VA,1,0,6,5,6,1,-0.15998137868893925,4
6176002,C,2007,25,6,m,4,4,,US,US,7,7,NY,0,0,7,7,6,1,0.6377177972097599,4
6177445,C,2007,29,6,m,7,7,,US,US,7,3,TX,0,0,3,7,6,1,0.9494655958899304,7
6177969,C,2007,40,6,f,6,6,,US,US,7,2,OK,1,0,2,7,6,1,0.45464455862819464,6
6180027,C,2007,18,6,f,4,4,,US,US,3,3,NV,1,0,3,3,6,1,0.3335727438552807,4
6186477,C,2007,21,3,f,4,4,,US,US,5,5,TX,1,0,5,5,3,1,0.45541900012153985,4
6186525,C,2007,20,6,m,4,4,,US,US,5,5,MA,0,0,5,5,6,1,0.9735594341279862,4
6191303,C,2007,26,9,f,6,6,,US,US,5,4,CA,1,0,4,5,9,1,0.6523543674657641,6
6191372,C,2007,56,6,f,5,5,,US,US,6,4,NY,1,0,4,6,6,1,-0.10273391225689817,5
6192217,C,2007,44,6,f,4,4,,US,US,8,4,NV,1,0,4,8,6,1,-0.3252053465080492,4
6192419,C,2007,31,6,f,4,4,,US,US,5,NA,MO,1,0,NA,5,6,1,0.6021114048655701,4
6192927,C,2007,42,6,f,3,3,,US,US,9,7,PA,1,0,7,9,6,1,0.7554297915572368,3
6193591,C,2007,45,6,m,4,4,,nu,US,5,4,TX,0,1,4,5,6,1,0.5573039081081151,4
6196420,C,2007,21,6,f,4,4,,US,US,5,7,NJ,1,0,7,5,6,1,0.8469661871968666,4
6196814,C,2007,19,4,m,4,4,,US,US,5,4,MO,0,0,4,5,4,1,-0.03335942369235784,4
6197108,C,2007,21,6,m,5,5,,US,US,5,4,NY,0,0,4,5,6,1,0.6163584240779902,5
6197931,C,2007,21,6,f,4,4,,US,US,7,6,,1,0,6,7,6,1,0.3183072429327265,4
6207396,C,2007,33,5,f,2,2,,US,US,7,2,NJ,1,0,2,7,5,1,-0.941353017789937,2
6210732,C,2007,22,6,m,4,4,,US,US,11,4,MD,0,0,4,10,6,1,0.011885482004460463,4
6211904,C,2007,27,6,f,7,7,,US,US,5,4,WV,1,0,4,5,6,1,0.7754182912249632,7
6214262,C,2007,23,8,f,4,4,,US,US,11,3,MD,1,0,3,10,8,1,0.15868480050521785,4
6215221,C,2007,20,9,f,4,4,,US,US,7,4,CA,1,0,4,7,9,1,0.30632549133517517,4
6223147,C,2007,19,9,f,1,1,,SO,US,4,1,WA,1,1,1,4,9,1,0.6816731918304599,1
6225693,C,2007,29,5,f,1,1,,US,US,5,4,NC,1,0,4,5,5,1,-0.3807157608811153,1
6229938,C,2007,50,5,f,2,2,,US,US,5,7,OH,1,0,7,5,5,1,-0.14953957119798172,2
6231082,C,2007,45,9,f,4,4,,US,US,4,3,TX,1,0,3,4,9,1,0.17754164207247783,4
6232364,C,2007,17,6,m,4,4,,US,US,3,4,MA,0,0,4,3,6,1,0.5317863937532978,4
6232692,C,2007,45,NA,m,5,5,,US,US,9,1,AL,0,0,1,9,NA,1,0.3557911362387578,5
6232750,C,2007,27,6,m,4,4,,US,US,7,6,KS,0,0,6,7,6,1,-0.06899107479433501,4
6235069,C,2007,33,9,m,4,4,,US,US,14,1,AZ,0,0,1,9,9,1,0.2668928140703475,4
6241626,C,2007,20,7,m,5,5,,US,US,4,3,WI,0,0,3,4,7,1,0.924306109037927,5
6241952,C,2007,18,6,f,4,4,,US,US,5,4,IL,1,0,4,5,6,1,0.06320534041620116,4
6245920,C,2007,47,8,f,4,4,,US,US,7,4,MN,1,0,4,7,8,1,0.29897862291732424,4
6248959,C,2007,52,6,f,6,6,,US,US,5,1,CA,1,0,1,5,6,1,-0.24597355547712052,6
6250919,C,2007,48,6,m,5,5,,US,US,7,6,OR,0,0,6,7,6,1,0.4264850356466166,5
6255469,C,2007,15,6,m,7,7,,US,US,3,4,IN,0,0,4,3,6,1,0.1423734635388749,7
6256033,C,2007,46,5,f,2,2,,US,US,6,6,DC,1,0,6,6,5,1,-0.22643553055832405,2
6259893,C,2007,19,6,f,5,5,,US,US,5,4,AK,1,0,4,5,6,1,0.6525334269171916,5
6263988,C,2007,17,6,f,4,4,,US,US,3,6,NH,1,0,6,3,6,1,0.45212258971874963,4
6264980,C,2007,20,6,f,4,4,,US,US,5,1,WI,1,0,1,5,6,1,1.1684571047984058,4
6266021,C,2007,21,6,m,4,4,,US,US,5,6,VA,0,0,6,5,6,1,0.7362930303785783,4
6266579,C,2007,45,6,f,4,4,,US,US,5,7,VA,1,0,7,5,6,1,0.8625549458390658,4
6268278,C,2007,18,6,f,4,4,,UA,US,4,5,IL,1,1,5,4,6,1,-0.2787131152918455,4
6268604,C,2007,47,6,m,5,5,,US,US,5,3,NE,0,0,3,5,6,1,0.1765305759656696,5
6270756,C,2007,30,6,m,4,4,,US,US,5,4,IN,0,0,4,5,6,1,0.5714276025699178,4
6271531,C,2007,26,5,f,1,1,,US,US,5,3,FL,1,0,3,5,5,1,0.6274693836151872,1
6272365,C,2007,18,7,f,4,4,,US,US,4,6,NY,1,0,6,4,7,1,-0.27468842829635354,4
6274166,C,2007,20,9,f,4,4,,US,US,5,6,TX,1,0,6,5,9,1,-0.6175126640550468,4
6276047,C,2007,29,5,f,4,4,,US,US,9,4,CA,1,0,4,9,5,1,0.2530495344395117,4
6277342,C,2007,19,6,f,5,5,,US,US,5,4,CA,1,0,4,5,6,1,0.3188342429058505,5
6278767,C,2007,18,6,m,4,4,,BR,BR,4,4,,0,1,4,4,6,1,1.022296143230436,4
6280173,C,2007,16,6,f,4,4,,US,US,3,6,WI,1,0,6,3,6,1,0.036653706641091424,4
6294525,C,2007,14,2,f,5,5,,US,US,3,4,CA,1,0,4,3,2,1,0.24034848532885567,5
6298055,C,2007,17,6,f,4,4,,US,US,3,6,NY,1,0,6,3,6,1,0.6764156579335158,4
6299567,C,2007,24,6,m,5,5,,US,US,14,1,OK,0,0,1,9,6,1,0.7750655581007305,5
6299944,C,2007,24,8,f,4,4,,US,US,4,NA,ID,1,0,NA,4,8,1,0.8673268545773043,4
6300256,C,2007,25,6,m,5,5,,US,US,8,2,,0,0,2,8,6,1,1.035690869847467,5
6304462,C,2007,25,6,f,4,4,,US,US,9,3,MA,1,0,3,9,6,1,0.6890043011600212,4
6304993,C,2007,20,6,m,4,4,,US,US,5,7,MA,0,0,7,5,6,1,-0.08870656677788577,4
6305615,C,2007,27,6,m,4,4,,US,US,5,3,AZ,0,0,3,5,6,1,0.6374332945333416,4
6308789,C,2007,57,6,m,6,6,,US,US,6,6,CA,0,0,6,6,6,1,0.8806001474756737,6
6308821,C,2007,19,6,f,5,5,,LB,US,5,3,MI,1,1,3,5,6,1,0.4540237803851502,5
6309277,C,2007,17,6,f,4,4,,US,US,3,4,,1,0,4,3,6,1,0.3946601151925318,4
6309343,C,2007,35,6,m,4,4,,US,US,6,3,CA,0,0,3,6,6,1,-0.5511651260554661,4
6309801,C,2007,47,6,f,6,6,,US,US,13,3,OR,1,0,3,10,6,1,1.051314639033067,6
6310047,C,2007,30,6,f,4,4,,US,US,12,6,OR,1,0,6,10,6,1,0.154652089078237,4
6310449,C,2007,29,6,f,4,4,,US,US,6,4,NV,1,0,4,6,6,1,0.47828482064958927,4
6311336,C,2007,17,6,m,4,4,,US,US,4,5,IL,0,0,5,4,6,1,0.18514580207907533,4
6312113,C,2007,45,6,f,3,3,,US,US,9,2,MA,1,0,2,9,6,1,1.1085464578478277,3
6314886,C,2007,42,6,f,4,4,,US,US,9,6,IN,1,0,6,9,6,1,0.4291148487245922,4
6321004,C,2007,23,5,m,4,4,,US,US,5,6,MN,0,0,6,5,5,1,-0.14925382371043258,4
6321917,C,2007,17,6,f,5,5,,US,US,3,4,IL,1,0,4,3,6,1,0.24526358503714982,5
6322975,C,2007,19,2,f,5,5,,US,US,5,2,CA,1,0,2,5,2,1,-0.2714287282490426,5
6330167,C,2007,36,6,m,6,6,,US,CA,14,6,,0,0,6,9,6,1,0.6398253616791907,6
6335607,C,2007,23,6,m,5,5,,US,US,7,2,FL,0,0,2,7,6,1,0.8834020815329793,5
6336668,C,2007,17,8,f,4,4,,US,US,NA,6,NJ,1,0,6,NA,8,1,0.21405152214572104,4
6337350,C,2007,31,6,f,4,4,,US,US,7,3,TX,1,0,3,7,6,1,0.6660641852712181,4
6345287,C,2007,22,6,f,4,4,,US,US,5,5,OR,1,0,5,5,6,1,0.6660390298576888,4
6353962,C,2007,21,6,f,4,4,,US,US,5,4,MI,1,0,4,5,6,1,0.15789689344224953,4
6355916,C,2007,68,6,f,4,4,,US,US,13,3,CA,1,0,3,10,6,1,0.4556574367444701,4
6356582,C,2007,25,6,m,6,6,,US,US,5,4,NY,0,0,4,5,6,1,0.20836715438626488,6
6356807,C,2007,36,6,f,4,4,,US,US,5,4,GA,1,0,4,5,6,1,-0.07377936514224936,4
6358640,C,2007,59,6,f,4,4,,US,CA,9,7,,1,0,7,9,6,1,0.0060360254049781625,4
6363017,C,2007,18,6,m,5,5,,US,US,4,4,OR,0,0,4,4,6,1,1.0135685185849246,5
6363707,C,2007,17,6,f,6,6,,US,US,3,4,WI,1,0,4,3,6,1,-0.1737555881421056,6
6364066,C,2007,17,6,f,5,5,,US,US,4,6,NY,1,0,6,4,6,1,0.6703904486101162,5
6364429,C,2007,16,6,m,4,4,,US,US,3,5,OR,0,0,5,3,6,1,-0.2200455272742519,4
6365574,C,2007,15,3,f,4,4,,US,US,2,1,CA,1,0,1,2,3,1,0.914736792217477,4
6370449,C,2007,31,5,f,4,4,,US,US,7,2,GA,1,0,2,7,5,1,0.6384869534148826,4
6372298,C,2007,36,5,f,1,1,,US,US,12,6,CT,1,0,6,10,5,1,-0.33176018552572056,1
6372634,C,2007,57,6,f,4,4,,US,US,7,6,WI,1,0,6,7,6,1,-1.1466686989429746,4
6374190,C,2007,29,6,f,4,4,,US,US,9,7,NY,1,0,7,9,6,1,0.3660830238244913,4
6384018,C,2007,50,6,f,5,5,,US,US,4,4,GA,1,0,4,4,6,1,0.5173105645900342,5
6387192,C,2007,29,6,m,4,4,,US,US,6,2,LA,0,0,2,6,6,1,-0.015411322640219716,4
6388981,C,2007,NA,6,f,4,4,,UK,US,4,NA,FL,1,1,NA,4,6,1,0.8847831404406583,4
6389121,C,2007,50,6,f,5,5,,US,US,7,2,ID,1,0,2,7,6,1,0.7057076518265972,5
6390767,C,2007,45,6,f,2,2,,US,US,4,4,UT,1,0,4,4,6,1,0.10205794585592574,2
6392963,C,2007,48,6,f,4,4,,US,US,7,6,CA,1,0,6,7,6,1,0.41293989579699186,4
6394757,C,2007,47,6,f,4,4,,US,US,9,4,OK,1,0,4,9,6,1,0.1627843162970959,4
6396586,C,2007,57,6,f,4,4,,US,US,5,3,AL,1,0,3,5,6,1,0.45195864573388206,4
6399493,C,2007,49,6,m,5,5,,US,US,5,7,AZ,0,0,7,5,6,1,0.5341898100870719,5
6402949,C,2007,26,8,f,4,4,,US,US,7,5,CA,1,0,5,7,8,1,-0.26825593393788105,4
6404639,C,2007,28,6,f,4,4,,US,US,5,4,CA,1,0,4,5,6,1,-0.21514057466879694,4
6404953,C,2007,50,6,f,6,6,,US,US,9,4,AR,1,0,4,9,6,1,0.9142268835665329,6
6405310,C,2007,37,NA,f,3,3,,CA,CA,5,3,,1,1,3,5,NA,1,0.6144340320009383,3
6410301,C,2007,18,6,f,5,5,,DE,.,NA,6,,1,1,6,NA,6,1,0.2143825711676579,5
6410763,C,2007,50,6,f,4,4,,US,US,7,2,,1,0,2,7,6,1,0.15064433975144814,4
6411412,C,2007,22,6,f,5,5,,US,US,5,3,GA,1,0,3,5,6,1,0.622731664464457,5
6413551,C,2007,39,6,f,3,3,,CA,CA,5,7,,1,1,7,5,6,1,0.10717923043502905,3
6413964,C,2007,37,6,f,4,4,,US,US,9,6,IL,1,0,6,9,6,1,0.1233597025474818,4
6415441,C,2007,51,6,m,7,7,,US,US,5,3,FL,0,0,3,5,6,1,0.4667067308403965,7
6416050,C,2007,32,6,f,4,4,,US,US,4,7,OH,1,0,7,4,6,1,-0.2126263169273641,4
6416767,C,2007,31,6,f,5,5,,US,US,8,7,FL,1,0,7,8,6,1,0.7548298172262351,5
6421358,C,2007,62,6,f,4,4,,US,US,4,2,CA,1,0,2,4,6,1,0.10855412291914326,4
6422115,C,2007,24,4,f,4,4,,US,US,5,4,IL,1,0,4,5,4,1,0.24738366337428483,4
6422390,C,2007,23,5,f,4,4,,UK,UK,10,5,,1,1,5,10,5,1,-0.6003487795785425,4
6425071,C,2007,19,6,f,6,6,,US,US,5,3,,1,0,3,5,6,1,0.8347374940532406,6
6426185,C,2007,31,5,f,4,4,,US,US,4,3,CA,1,0,3,4,5,1,-0.8879462450797797,4
6428008,C,2007,30,6,f,5,5,,US,US,5,6,IL,1,0,6,5,6,1,0.3939940626371398,5
6431493,C,2007,14,6,f,4,4,,US,US,3,6,ME,1,0,6,3,6,1,0.40675074059485894,4
6432703,C,2007,22,6,f,5,5,,US,US,8,6,WA,1,0,6,8,6,1,0.3998399318463091,5
6434274,C,2007,50,8,f,1,1,,GT,GT,4,7,,1,1,7,4,8,1,-0.42577815720839085,1
6434501,C,2007,23,6,f,4,4,,CA,CA,7,7,,1,1,7,7,6,1,0.711892438280686,4
6434670,C,2007,65,6,f,5,5,,KY,CA,4,4,,1,1,4,4,6,1,0.8880329788578303,5
6436469,C,2007,26,6,f,4,4,,US,US,5,2,TX,1,0,2,5,6,1,0.3513223838353593,4
6437607,C,2007,35,6,m,6,6,,US,US,5,2,NJ,0,0,2,5,6,1,1.2987214461135315,6
6439205,C,2007,24,6,f,5,5,,US,US,5,6,CA,1,0,6,5,6,1,0.8101907868402782,5
6439468,C,2007,26,6,f,4,4,,US,US,5,3,WI,1,0,3,5,6,1,-0.294761028155202,4
6441081,C,2007,17,6,f,4,4,,US,nu,4,4,WA,1,0,4,4,6,1,0.34431259970042427,4
6441324,C,2007,53,6,f,5,5,,CA,CA,6,3,,1,1,3,6,6,1,0.5337631458704415,5
6442722,C,2007,52,6,f,5,5,,.,.,9,2,,1,NA,2,9,6,1,-0.22323726400202276,5
6443812,C,2007,NA,NA,.,6,6,,.,.,NA,NA,,NA,NA,NA,NA,NA,1,0.8034327706602399,6
6443984,C,2007,41,9,f,4,4,,US,US,6,7,CA,1,0,7,6,9,1,-0.44176084138700766,4
6445313,C,2007,44,6,f,4,4,,US,US,9,1,LA,1,0,1,9,6,1,0.07788960257953689,4
6450152,C,2007,23,6,m,3,3,,NZ,NZ,5,7,,0,1,7,5,6,1,0.8522562461835947,3
6451419,C,2007,28,5,f,4,4,,US,US,8,4,MD,1,0,4,8,5,1,-0.26032622950928747,4
6455126,C,2007,28,6,m,5,5,,US,US,4,4,MN,0,0,4,4,6,1,-0.1918146697669289,5
6456551,C,2007,26,8,m,4,4,,US,US,7,5,TX,0,0,5,7,8,1,0.23881602599381552,4
6457774,C,2007,22,6,m,4,4,,US,US,3,5,OK,0,0,5,3,6,1,-0.012236718521866474,4
6458898,C,2007,13,6,f,4,4,,US,US,2,4,SD,1,0,4,2,6,1,0.4026776824423566,4
6460414,C,2007,31,6,m,4,4,,US,US,5,5,OH,0,0,5,5,6,1,1.3009608323177053,4
6462171,C,2007,31,6,f,4,4,,US,US,5,3,VA,1,0,3,5,6,1,0.5484695450457777,4
6463811,C,2007,27,6,m,7,7,,US,US,7,3,IL,0,0,3,7,6,1,0.9034415967720122,7
6465297,C,2007,17,3,m,4,4,,US,US,3,6,IN,0,0,6,3,3,1,0.12246342905817278,4
6465947,C,2007,53,6,f,4,4,,US,AD,5,3,SC,1,0,3,5,6,1,-0.20035819979912883,4
6469421,C,2007,36,6,f,4,4,,US,US,5,6,CA,1,0,6,5,6,1,0.4296624977710175,4
6475948,C,2007,67,6,f,6,6,,US,US,8,3,VA,1,0,3,8,6,1,0.45079782645074074,6
6475951,C,2007,21,6,f,4,4,,US,US,5,7,NY,1,0,7,5,6,1,0.8516311970629953,4
6476902,C,2007,45,8,f,3,3,,US,US,5,2,HI,1,0,2,5,8,1,-0.19728510259298898,3
6482470,C,2007,36,6,m,6,6,,US,US,7,2,NY,0,0,2,7,6,1,0.6544272751037685,6
6487473,C,2007,50,6,f,4,4,,US,US,4,1,IL,1,0,1,4,6,1,0.3620039541901219,4
6488751,C,2007,29,6,m,4,4,,US,US,5,4,VA,0,0,4,5,6,1,0.5604497175930393,4
6488828,C,2007,21,6,f,6,6,,US,US,5,6,MA,1,0,6,5,6,1,0.6182955819016064,6
6491357,C,2007,39,6,m,7,7,,US,US,8,3,TX,0,0,3,8,6,1,1.0969695134683008,7
6492396,C,2007,27,5,m,4,4,,US,US,5,4,NY,0,0,4,5,5,1,-0.1996270211666558,4
6495031,C,2007,47,6,m,6,6,,US,US,7,2,NY,0,0,2,7,6,1,0.6219798356846733,6
6499063,C,2007,27,6,f,4,4,,CA,CA,7,7,,1,1,7,7,6,1,0.6979461241624131,4
6502659,C,2007,23,6,m,7,7,,US,US,7,1,FL,0,0,1,7,6,1,0.8377449387816578,7
6504958,C,2007,34,6,m,4,4,,US,US,5,4,OK,0,0,4,5,6,1,0.16077009793143593,4
6505684,C,2007,24,6,f,4,4,,US,US,10,6,DC,1,0,6,10,6,1,0.5643952041014747,4
6508981,C,2007,47,6,f,4,4,,UK,CA,7,5,,1,1,5,7,6,1,0.4143651026072313,4
6511709,C,2007,26,6,m,5,5,,US,US,7,5,MA,0,0,5,7,6,1,0.5403128691806753,5
6512092,C,2007,30,6,f,5,5,,US,US,5,5,CA,1,0,5,5,6,1,0.14220839812157712,5
6517057,C,2007,46,7,m,5,5,,US,US,7,7,CA,0,0,7,7,7,1,0.8555289106266747,5
